propertyCode,price,size,priceByArea,rooms,bathrooms,district,municipality,neighborhood,latitude,longitude,floor,status,newDevelopment,hasLift,numPhotos,hasVideo,url,zona_geografica,dist_centro_km,m2_por_quarto,preco_total_estimado,densidade_wc,localizacao_premium
32993439,1450000.0,264.0,5492.0,4,4,Afurada - Arrábida - Cavaco,Santa Marinha e São Pedro da Afurada,,41.1429797,-8.6493383,5,newdevelopment,True,True,15,True,https://www.idealista.pt/empreendimento/32993439/,2,3.3016788641364845,52.8,1449888.0,0.8,0
34378413,450000.0,93.0,4839.0,2,2,Baixa,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Aliados - Clérigos - Carlos Alberto,41.1468903,-8.6108909,2,good,False,False,23,False,https://www.idealista.pt/imovel/34378413/,6,0.3013058561511121,31.0,450027.0,0.6666666666666666,1
34294400,490000.0,154.0,3182.0,4,2,Pinheiro Manso,Ramalde,,41.1634506,-8.651756,,good,False,True,18,False,https://www.idealista.pt/imovel/34294400/,0,3.7512145148674607,30.8,490028.0,0.4,0
34113365,1440000.0,214.0,6729.0,3,3,Foz,Aldoar - Foz do Douro - Nevogilde,,41.159851,-8.6836,,good,False,True,14,False,https://www.idealista.pt/imovel/34113365/,0,6.192443110863848,53.5,1440006.0,0.75,0
34077334,340000.0,183.0,1858.0,4,3,Candal - Regadas,Santa Marinha e São Pedro da Afurada,,41.1341452,-8.6308612,3,good,False,False,30,False,https://www.idealista.pt/imovel/34077334/,1,2.397340349028621,36.6,340014.0,0.6,1
34639327,284800.0,36.0,7911.0,0,1,Baixa,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Aliados - Clérigos - Carlos Alberto,41.1477351,-8.6096883,2,good,False,True,8,False,https://www.idealista.pt/imovel/34639327/,6,0.2308561648883253,36.0,284796.0,1.0,1
34369322,440395.0,156.0,2823.0,2,2,Covelo - Monte de São João,Paranhos,,41.1634067,-8.6076408,,good,False,False,13,False,https://www.idealista.pt/imovel/34369322/,6,1.5592946223714885,52.0,440388.0,0.6666666666666666,1
34692309,350000.0,118.0,2966.0,3,2,Vilar do Paraíso - Junqueira - São Caetano,Mafamude e Vilar do Paraíso,,41.1078181,-8.6205132,2,good,False,True,18,False,https://www.idealista.pt/imovel/34692309/,7,4.715188145783205,29.5,349988.0,0.5,0
34700288,890000.0,350.0,2543.0,4,6,Paniceiro-Viso-Meiral,Canidelo,,41.1237006,-8.6476244,,good,False,,105,False,https://www.idealista.pt/imovel/34700288/,2,4.213368408360752,70.0,890050.0,1.2,0
34666281,290000.0,80.0,3625.0,1,1,Barrosa - Devesas - Telheira do Meio,Santa Marinha e São Pedro da Afurada,,41.1266201,-8.6175986,3,good,False,True,16,False,https://www.idealista.pt/imovel/34666281/,7,2.6160995468677886,40.0,290000.0,0.5,1
34440243,395000.0,171.0,2310.0,3,3,Santo Ovídio - Cedro - Monte da Virgem,Mafamude e Vilar do Paraíso,,41.1090132,-8.6017541,,good,False,True,21,False,https://www.idealista.pt/imovel/34440243/,7,4.577593853687371,42.75,395010.0,0.75,0
33949149,745000.0,211.0,3531.0,3,3,Pinheiro Manso,Ramalde,,41.1665926,-8.6520653,,good,False,True,18,False,https://www.idealista.pt/imovel/33949149/,0,3.9302764383500146,52.75,745041.0,0.75,0
33986141,395000.0,90.0,4389.0,2,2,Boavista,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Ramalda Alta,41.1618732,-8.624261,,renew,False,True,20,False,https://www.idealista.pt/imovel/33986141/,1,1.7645736066767446,30.0,395010.0,0.6666666666666666,1
32440116,360000.0,207.0,1739.0,4,2,Covelo - Monte de São João,Paranhos,,41.1662225,-8.604783,,renew,False,,13,True,https://www.idealista.pt/imovel/32440116/,6,1.9179689150378632,41.4,359973.0,0.4,1
34579112,498000.0,136.0,3662.0,3,2,Sampaio-Alumiara-Verdinho,Canidelo,,41.1331572,-8.6472834,4,good,False,True,30,False,https://www.idealista.pt/imovel/34579112/,2,3.5532323686320386,34.0,498032.0,0.5,0
34510043,285000.0,52.0,5481.0,1,1,Corujeira - Bonjóia,Campanhã,,41.1593808,-8.5811124,1,good,False,True,5,True,https://www.idealista.pt/imovel/34510043/,6,2.720730428001359,26.0,285012.0,0.5,1
34585937,470000.0,184.0,2554.0,3,3,Igreja do Bonfim - Lomba,Bonfim,,41.1479519,-8.5904783,bj,newdevelopment,True,True,11,False,https://www.idealista.pt/empreendimento/34585937/,6,1.7197048272274442,46.0,469936.0,0.75,1
34585934,500000.0,140.0,3571.0,3,3,Igreja do Bonfim - Lomba,Bonfim,,41.1479519,-8.5904783,4,newdevelopment,True,True,11,False,https://www.idealista.pt/empreendimento/34585934/,6,1.7197048272274442,35.0,499940.0,0.75,1
33166931,700000.0,280.0,2500.0,4,4,Lavadores,Canidelo,,41.1291608,-8.6544005,3,good,False,True,38,False,https://www.idealista.pt/imovel/33166931/,2,4.293658932287238,56.0,700000.0,0.8,0
34552919,588000.0,113.0,5204.0,2,2,Centro Histórico,Santa Marinha e São Pedro da Afurada,,41.1357065,-8.609038,,good,False,,33,False,https://www.idealista.pt/imovel/34552919/,7,1.5527350205404569,37.666666666666664,588052.0,0.6666666666666666,1
32460739,600000.0,138.0,4348.0,3,3,Boavista,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Júlio Dinis - Hospital Militar,41.156373,-8.6235707,2,,True,True,27,False,https://www.idealista.pt/empreendimento/32460739/,1,1.3009999847396327,34.5,600024.0,0.75,1
34348698,330000.0,128.0,2578.0,2,1,Coimbrões,Santa Marinha e São Pedro da Afurada,,41.1306341,-8.6245493,,renew,False,,19,False,https://www.idealista.pt/imovel/34348698/,7,2.3987452967500147,42.666666666666664,329984.0,0.3333333333333333,1
34620672,1750000.0,257.0,6809.0,4,4,Serralves,Lordelo do Ouro e Massarelos,,41.1604138,-8.6535695,,good,False,False,8,False,https://www.idealista.pt/imovel/34620672/,0,3.7693228230240394,51.4,1749913.0,0.8,0
34509659,285000.0,65.0,4385.0,1,1,Batalha - Guindais,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,,41.1428452,-8.606785,2,good,False,False,14,True,https://www.idealista.pt/imovel/34509659/,6,0.8263619949753584,32.5,285025.0,0.5,1
34525658,380000.0,98.0,3878.0,2,2,Francos - Casa da Música - Pedro Hispano,Ramalde,,41.1678506,-8.6311864,,good,False,,24,True,https://www.idealista.pt/imovel/34525658/,1,2.6462558766293958,32.666666666666664,380044.0,0.6666666666666666,1
33719648,1250000.0,320.0,3906.0,4,4,Salgueiros,Canidelo,,41.1150089,-8.6598025,,good,False,,36,False,https://www.idealista.pt/imovel/33719648/,2,5.618606159749106,64.0,1249920.0,0.8,0
33802610,295000.0,117.0,2521.0,2,2,Lagos - Chavinha,Mafamude e Vilar do Paraíso,,41.1087514,-8.6229314,4,,True,True,11,False,https://www.idealista.pt/empreendimento/33802610/,7,4.652594377535352,39.0,294957.0,0.6666666666666666,0
33802601,290000.0,117.0,2479.0,2,2,Lagos - Chavinha,Mafamude e Vilar do Paraíso,,41.1087514,-8.6229314,2,,True,True,11,False,https://www.idealista.pt/empreendimento/33802601/,7,4.652594377535352,39.0,290043.0,0.6666666666666666,0
33802569,297500.0,117.0,2543.0,2,2,Lagos - Chavinha,Mafamude e Vilar do Paraíso,,41.1087514,-8.6229314,3,,True,True,11,False,https://www.idealista.pt/empreendimento/33802569/,7,4.652594377535352,39.0,297531.0,0.6666666666666666,0
34611519,1600000.0,214.0,7477.0,3,3,Foz,Aldoar - Foz do Douro - Nevogilde,,41.1573597,-8.6810203,,good,False,False,8,False,https://www.idealista.pt/imovel/34611519/,0,5.933831076792338,53.5,1600078.0,0.75,0
34610486,328500.0,94.0,3495.0,1,1,Amial,Paranhos,,41.1781576,-8.6173334,2,good,False,False,8,False,https://www.idealista.pt/imovel/34610486/,5,3.220804096214411,47.0,328530.0,0.5,0
34630471,385000.0,80.0,4813.0,2,2,Covelo - Monte de São João,Paranhos,,41.1649129,-8.6052823,2,newdevelopment,True,True,14,False,https://www.idealista.pt/empreendimento/34630471/,6,1.7664756104108625,26.666666666666668,385040.0,0.6666666666666666,1
34582473,1450000.0,280.0,5179.0,3,3,Fluvial,Lordelo do Ouro e Massarelos,,41.1477949,-8.6566932,,good,False,,30,False,https://www.idealista.pt/imovel/34582473/,2,3.8395269237948235,70.0,1450120.0,0.75,0
34487459,400000.0,150.0,2667.0,3,2,Campo Alegre,Lordelo do Ouro e Massarelos,,41.1553799,-8.6494339,,good,False,True,11,False,https://www.idealista.pt/imovel/34487459/,0,3.2896591345181596,37.5,400050.0,0.5,0
29089458,1475000.0,476.0,3099.0,4,5,Serralves,Lordelo do Ouro e Massarelos,,41.1607107,-8.6607338,,good,False,,17,True,https://www.idealista.pt/imovel/29089458/,0,4.351262402971436,95.2,1475124.0,1.0,0
34700456,555000.0,109.0,5092.0,2,2,Freixo,Campanhã,,41.1438598,-8.5847685,1,newdevelopment,True,True,14,True,https://www.idealista.pt/empreendimento/34700456/,6,2.2792593493893665,36.333333333333336,555028.0,0.6666666666666666,1
34700450,625000.0,109.0,5734.0,2,2,Freixo,Campanhã,,41.1429067,-8.5860822,1,newdevelopment,True,True,14,True,https://www.idealista.pt/empreendimento/34700450/,6,2.2073365692699074,36.333333333333336,625006.0,0.6666666666666666,1
34700443,945000.0,192.0,4922.0,3,3,Freixo,Campanhã,,41.1467721,-8.5867127,2,newdevelopment,True,True,14,True,https://www.idealista.pt/empreendimento/34700443/,6,2.049491055750975,48.0,945024.0,0.75,1
34540425,425000.0,69.0,6159.0,2,2,Matosinhos Sul - Marginal,Matosinhos e Leça da Palmeira,,41.1763477,-8.6845226,2,good,False,True,14,True,https://www.idealista.pt/imovel/34540425/,0,6.84322179681187,23.0,424971.0,0.6666666666666666,0
34601295,260000.0,73.0,3562.0,1,1,Igreja do Bonfim - Lomba,Bonfim,,41.1482945,-8.5914828,,good,False,False,28,False,https://www.idealista.pt/imovel/34601295/,6,1.63226907426425,36.5,260026.0,0.5,1
34663158,280000.0,99.0,2828.0,3,2,Ouro - Condominhas,Lordelo do Ouro e Massarelos,,41.1535916,-8.649882,bj,good,False,True,17,False,https://www.idealista.pt/imovel/34663158/,0,3.2938698862916236,24.75,279972.0,0.5,0
32976065,290000.0,36.0,8056.0,1,1,Centro Histórico,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Rua das Flores - Mouzinho,41.1430273,-8.6139853,1,good,False,True,15,False,https://www.idealista.pt/imovel/32976065/,1,0.7751669626024145,18.0,290016.0,0.5,1
34585993,470000.0,140.0,3357.0,3,3,Igreja do Bonfim - Lomba,Bonfim,,41.1479519,-8.5904783,1,newdevelopment,True,True,11,False,https://www.idealista.pt/empreendimento/34585993/,6,1.7197048272274442,35.0,469980.0,0.75,1
33236978,520000.0,79.0,6582.0,2,2,Centro Histórico,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Vitória - Clérigos,41.1455764,-8.6146395,2,renew,False,False,10,False,https://www.idealista.pt/imovel/33236978/,1,0.5460870181904929,26.333333333333332,519978.0,0.6666666666666666,1
34383929,569000.0,151.0,3768.0,3,3,Lapa - Bouça,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,,41.161506,-8.6170114,2,newdevelopment,True,True,11,False,https://www.idealista.pt/empreendimento/34383929/,1,1.4193194700960414,37.75,568968.0,0.75,1
34383924,435000.0,116.0,3750.0,2,3,Lapa - Bouça,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,,41.161506,-8.6170114,1,newdevelopment,True,True,11,False,https://www.idealista.pt/empreendimento/34383924/,1,1.4193194700960414,38.666666666666664,435000.0,1.0,1
34599898,925000.0,116.0,7974.0,3,3,Aviz - Cristo Rei,Aldoar - Foz do Douro - Nevogilde,,41.1638013,-8.6691526,,renew,False,True,7,False,https://www.idealista.pt/imovel/34599898/,0,5.126192593696922,29.0,924984.0,0.75,0
34662855,265000.0,72.0,3681.0,1,1,São Roque da Lameira,Campanhã,,41.1628609,-8.5765027,4,good,False,True,25,False,https://www.idealista.pt/imovel/34662855/,3,3.235324447247011,36.0,265032.0,0.5,0
34693738,500000.0,98.0,5102.0,2,2,Amial,Paranhos,,41.1774902,-8.620438,,good,False,,5,False,https://www.idealista.pt/imovel/34693738/,5,3.202381558671062,32.666666666666664,499996.0,0.6666666666666666,0
34706723,790000.0,341.0,2317.0,4,4,Serralves,Lordelo do Ouro e Massarelos,,41.1572666,-8.6511862,,good,False,,25,False,https://www.idealista.pt/imovel/34706723/,0,3.478993438178224,68.2,790097.0,0.8,0
31586725,695000.0,140.0,4964.0,3,2,Boavista,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Casa da Música,41.1587069,-8.6282914,,good,False,False,17,True,https://www.idealista.pt/imovel/31586725/,1,1.7735750394487146,35.0,694960.0,0.5,1
34017659,305000.0,106.0,2877.0,2,2,Contumil - Nicolau Nasoni,Campanhã,,41.168086,-8.5800177,1,newdevelopment,True,True,10,False,https://www.idealista.pt/empreendimento/34017659/,3,3.3029515611547837,35.333333333333336,304962.0,0.6666666666666666,0
34600624,320000.0,87.0,3678.0,2,2,Seara - Freixieiro,Oliveira do Douro,,41.1143712,-8.5778695,1,good,False,True,8,False,https://www.idealista.pt/imovel/34600624/,4,4.795590528801609,29.0,319986.0,0.6666666666666666,0
34565595,548000.0,80.0,6850.0,1,1,Centro Histórico,Santa Marinha e São Pedro da Afurada,,41.1383321,-8.610857,,good,False,False,22,False,https://www.idealista.pt/imovel/34565595/,7,1.2529384876913314,40.0,548000.0,0.5,1
34692588,499900.0,106.0,4716.0,2,2,Boavista,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Casa da Música,41.1616183,-8.6343053,,good,False,False,6,False,https://www.idealista.pt/imovel/34692588/,1,2.3718421922369397,35.333333333333336,499896.0,0.6666666666666666,1
34633585,415000.0,150.0,2767.0,3,2,Centro,Rio Tinto,,41.175521,-8.5607113,bj,good,False,True,36,True,https://www.idealista.pt/imovel/34633585/,3,5.095049294753821,37.5,415050.0,0.5,0
34017517,310000.0,108.0,2870.0,2,2,Contumil - Nicolau Nasoni,Campanhã,,41.1711485,-8.5796692,2,newdevelopment,True,True,10,False,https://www.idealista.pt/empreendimento/34017517/,3,3.5463805340918864,36.0,309960.0,0.6666666666666666,0
34617514,315000.0,79.0,3987.0,2,2,Contumil - Nicolau Nasoni,Campanhã,,41.1681241,-8.5782494,4,,True,True,11,False,https://www.idealista.pt/empreendimento/34617514/,3,3.422616074361251,26.333333333333332,314973.0,0.6666666666666666,0
34617506,310000.0,79.0,3924.0,2,2,Contumil - Nicolau Nasoni,Campanhã,,41.1689721,-8.5799877,4,,True,True,11,False,https://www.idealista.pt/empreendimento/34617506/,3,3.36707071709315,26.333333333333332,309996.0,0.6666666666666666,0
34537452,250000.0,69.0,3623.0,1,1,Antas - Praça Velásquez,Bonfim,,41.1588857,-8.5931785,2,newdevelopment,True,True,10,False,https://www.idealista.pt/empreendimento/34537452/,6,1.8076145047460654,34.5,249987.0,0.5,1
34537440,380000.0,100.0,3800.0,2,1,Antas - Praça Velásquez,Bonfim,,41.1600672,-8.5935782,5,newdevelopment,True,True,10,False,https://www.idealista.pt/empreendimento/34537440/,6,1.8595186227196834,33.333333333333336,380000.0,0.3333333333333333,1
34662401,265000.0,52.0,5096.0,1,1,Liceu - Paço do Rei,Mafamude e Vilar do Paraíso,,41.1249135,-8.6044837,,newdevelopment,True,True,13,False,https://www.idealista.pt/empreendimento/34662401/,7,2.7971101806591743,26.0,264992.0,0.5,1
34662390,220000.0,41.0,5366.0,0,1,Liceu - Paço do Rei,Mafamude e Vilar do Paraíso,,41.1249135,-8.6044837,,newdevelopment,True,True,13,False,https://www.idealista.pt/empreendimento/34662390/,7,2.7971101806591743,41.0,220006.0,1.0,1
34662383,430000.0,134.0,3209.0,2,2,Liceu - Paço do Rei,Mafamude e Vilar do Paraíso,,41.1249135,-8.6044837,,newdevelopment,True,True,13,False,https://www.idealista.pt/empreendimento/34662383/,7,2.7971101806591743,44.666666666666664,430006.0,0.6666666666666666,1
33904380,860000.0,169.0,5089.0,4,3,Foz,Aldoar - Foz do Douro - Nevogilde,,41.1600909,-8.6745125,4,good,False,True,29,True,https://www.idealista.pt/imovel/33904380/,0,5.452051465171123,33.8,860041.0,0.6,0
34562349,850000.0,126.0,6746.0,2,2,Serralves,Lordelo do Ouro e Massarelos,,41.1557652,-8.649937,2,good,False,True,8,False,https://www.idealista.pt/imovel/34562349/,0,3.339501480443618,42.0,849996.0,0.6666666666666666,0
34438337,670000.0,220.0,3045.0,4,4,Centro de Senhora da Hora,São Mamede de Infesta e Senhora da Hora,,41.1893689,-8.6520703,,good,False,,72,True,https://www.idealista.pt/imovel/34438337/,5,5.606301856739583,44.0,669900.0,0.8,0
34464322,895000.0,242.0,3698.0,4,3,Baixa,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Bolhão,41.1537768,-8.6054877,9,good,False,True,33,True,https://www.idealista.pt/imovel/34464322/,6,0.6488843421343697,48.4,894916.0,0.6,1
34029319,660000.0,151.0,4371.0,3,2,Boavista,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Júlio Dinis - Hospital Militar,41.156373,-8.6235707,,,True,True,27,False,https://www.idealista.pt/empreendimento/34029319/,1,1.3009999847396327,37.75,660021.0,0.5,1
31887312,450000.0,209.0,2153.0,1,1,Hospital São João - Pólo Universitário,Paranhos,,41.1767078,-8.5887286,,good,False,,1,True,https://www.idealista.pt/imovel/31887312/,3,3.539839993406416,104.5,449977.0,0.5,0
34344295,699000.0,180.0,3883.0,3,1,Boavista,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Casa da Música,41.1622502,-8.6307582,,good,False,,13,False,https://www.idealista.pt/imovel/34344295/,1,2.17777412956214,45.0,698940.0,0.25,1
34581222,265000.0,64.0,4141.0,1,1,São Roque da Lameira,Campanhã,,41.1618458,-8.5772028,bj,good,False,True,8,False,https://www.idealista.pt/imovel/34581222/,3,3.132597303436166,32.0,265024.0,0.5,0
34428209,300000.0,79.0,3797.0,2,2,Contumil - Nicolau Nasoni,Campanhã,,41.1678582,-8.57978,2,,True,True,11,False,https://www.idealista.pt/empreendimento/34428209/,3,3.302924681374165,26.333333333333332,299963.0,0.6666666666666666,0
34666199,930000.0,142.0,6549.0,1,2,Foz Velha,Aldoar - Foz do Douro - Nevogilde,,41.147907,-8.6634613,,newdevelopment,True,,19,False,https://www.idealista.pt/empreendimento/34666199/,0,4.404992395803357,71.0,929958.0,1.0,0
34635177,365000.0,150.0,2433.0,4,2,,Águas Santas,,41.2000882,-8.5748424,3,good,False,True,1,False,https://www.idealista.pt/imovel/34635177/,3,6.3737838123865735,30.0,364950.0,0.4,0
33894130,380000.0,95.0,4000.0,2,2,Afurada - Arrábida - Cavaco,Santa Marinha e São Pedro da Afurada,,41.141862,-8.6413086,4,newdevelopment,True,True,14,False,https://www.idealista.pt/empreendimento/33894130/,2,2.6876845612246094,31.666666666666668,380000.0,0.6666666666666666,1
33894114,277000.0,62.0,4468.0,1,1,Afurada - Arrábida - Cavaco,Santa Marinha e São Pedro da Afurada,,41.141862,-8.6413086,9,newdevelopment,True,True,14,False,https://www.idealista.pt/empreendimento/33894114/,2,2.6876845612246094,31.0,277016.0,0.5,1
34477088,217500.0,36.0,6042.0,1,1,Santos Pousada,Bonfim,,41.1605191,-8.5995749,,good,False,,11,False,https://www.idealista.pt/imovel/34477088/,6,1.5405087271690447,18.0,217512.0,0.5,1
34631078,650000.0,150.0,4333.0,3,2,Parque de Real - Água Viva,Matosinhos e Leça da Palmeira,,41.1809556,-8.6723537,,good,False,True,15,True,https://www.idealista.pt/imovel/34631078/,0,6.214450865707057,37.5,649950.0,0.5,0
34384081,929000.0,293.0,3171.0,4,4,Lapa - Bouça,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,,41.161506,-8.6170114,6,newdevelopment,True,True,13,False,https://www.idealista.pt/empreendimento/34384081/,1,1.4193194700960414,58.6,929103.0,0.8,1
32895077,354000.0,54.0,6556.0,1,1,Centro Histórico,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,São Bento - Cimo de Vila,41.1423824,-8.6083728,3,good,False,False,18,False,https://www.idealista.pt/imovel/32895077/,6,0.829989724617033,27.0,354024.0,0.5,1
34484992,319000.0,43.0,7419.0,1,1,Centro Histórico,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Sé,41.1447614,-8.6124042,2,good,False,False,35,True,https://www.idealista.pt/imovel/34484992/,1,0.5525733271194249,21.5,319017.0,0.5,1
34555961,670000.0,126.0,5317.0,3,4,Constituição,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,,41.1634872,-8.6236611,,good,False,,15,False,https://www.idealista.pt/imovel/34555961/,1,1.8777404766899142,31.5,669942.0,1.0,1
34554925,530000.0,251.0,2112.0,3,3,Antas - Estádio do Dragão,Campanhã,,41.1615147,-8.5843229,2,,True,True,15,False,https://www.idealista.pt/empreendimento/34554925/,6,2.5896325567220777,62.75,530112.0,0.75,1
33909908,890000.0,254.0,3504.0,3,3,Foz Velha,Aldoar - Foz do Douro - Nevogilde,,41.1539597,-8.6768138,,renew,False,,8,False,https://www.idealista.pt/imovel/33909908/,0,5.539971582560691,63.5,890016.0,0.75,0
34717792,252000.0,64.0,3938.0,1,1,Campo 24 de Agosto,Bonfim,,41.1487488,-8.597607,3,good,False,True,10,False,https://www.idealista.pt/imovel/34717792/,6,1.1170355114993953,32.0,252032.0,0.5,1
34033785,447150.0,101.0,4427.0,2,2,Constituição,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,,41.1622158,-8.6106406,,good,False,,35,True,https://www.idealista.pt/imovel/34033785/,1,1.4029810500965822,33.666666666666664,447127.0,0.6666666666666666,1
34381779,410000.0,150.0,2733.0,3,3,Centro de Senhora da Hora,São Mamede de Infesta e Senhora da Hora,,41.1859247,-8.6518569,3,good,False,True,29,True,https://www.idealista.pt/imovel/34381779/,5,5.297922994515593,37.5,409950.0,0.75,0
33017761,499000.0,109.0,4578.0,1,1,Foz,Aldoar - Foz do Douro - Nevogilde,,41.1610157,-8.6825193,,good,False,True,22,False,https://www.idealista.pt/imovel/33017761/,0,6.128987763512072,54.5,499002.0,0.5,0
34496698,630000.0,118.0,5339.0,3,3,Serralves,Lordelo do Ouro e Massarelos,,41.156803,-8.6545504,,renew,False,False,24,False,https://www.idealista.pt/imovel/34496698/,0,3.741345232054773,29.5,630002.0,0.75,0
34549639,540000.0,136.0,3971.0,3,3,Centro de Senhora da Hora,São Mamede de Infesta e Senhora da Hora,,41.1879913,-8.6509257,2,good,False,False,57,True,https://www.idealista.pt/imovel/34549639/,5,5.426638266164586,34.0,540056.0,0.75,0
34034609,899000.0,318.0,2827.0,4,5,Antas - Estádio do Dragão,Campanhã,,41.1615147,-8.5843229,4,newdevelopment,True,True,15,False,https://www.idealista.pt/empreendimento/34034609/,6,2.5896325567220777,63.6,898986.0,1.0,1
34280424,989000.0,321.0,3081.0,3,4,Praia,Madalena,,41.1106952,-8.6600245,,good,False,,13,False,https://www.idealista.pt/imovel/34280424/,2,5.970131015163176,80.25,989001.0,1.0,0
34499410,325000.0,135.0,2407.0,3,2,Seara - Freixieiro,Oliveira do Douro,,41.1168191,-8.5756173,1,good,False,False,34,False,https://www.idealista.pt/imovel/34499410/,4,4.692348059102735,33.75,324945.0,0.5,0
34590394,650000.0,242.0,2686.0,5,0,Baixa,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Cedofeita,41.1533078,-8.6244581,12,renew,False,False,25,False,https://www.idealista.pt/imovel/34590394/,1,1.2077274328816028,40.333333333333336,650012.0,0.0,1
34578363,549000.0,180.0,3050.0,3,3,Antas - Estádio do Dragão,Campanhã,,41.1615147,-8.5843229,3,newdevelopment,True,True,14,False,https://www.idealista.pt/empreendimento/34578363/,6,2.5896325567220777,45.0,549000.0,0.75,1
34295301,1600000.0,330.0,4848.0,3,4,Foz,Aldoar - Foz do Douro - Nevogilde,,41.1600593,-8.6745117,bj,newdevelopment,True,False,16,False,https://www.idealista.pt/empreendimento/34295301/,0,5.451236551169636,82.5,1599840.0,1.0,0
34295292,1725000.0,231.0,7468.0,3,4,Foz,Aldoar - Foz do Douro - Nevogilde,,41.1613498,-8.6749931,bj,newdevelopment,True,False,16,False,https://www.idealista.pt/empreendimento/34295292/,0,5.522744331239804,57.75,1725108.0,1.0,0
34266291,299000.0,94.0,3181.0,2,2,ESMAE - Doze Casas,Bonfim,,41.1553807,-8.604565,1,good,False,True,18,False,https://www.idealista.pt/imovel/34266291/,6,0.8333646797299339,31.333333333333332,299014.0,0.6666666666666666,1
34712290,265000.0,72.0,3681.0,1,1,São Roque da Lameira,Campanhã,,41.1620264,-8.5764797,5,good,False,True,25,False,https://www.idealista.pt/imovel/34712290/,3,3.1958538916039414,36.0,265032.0,0.5,0
34585198,1150000.0,220.0,5227.0,5,4,Serralves,Lordelo do Ouro e Massarelos,,41.1616069,-8.6612029,,good,False,True,31,False,https://www.idealista.pt/imovel/34585198/,0,4.41799332700872,36.666666666666664,1149940.0,0.6666666666666666,0
34662143,389500.0,158.0,2465.0,6,2,Santegãos - Estrada Nova - Campainha,Rio Tinto,,41.1928032,-8.5702414,,good,False,,27,False,https://www.idealista.pt/imovel/34662143/,3,5.887263365731785,22.571428571428573,389470.0,0.2857142857142857,0
34335107,1500000.0,355.0,4225.0,4,5,Antas - Praça Velásquez,Bonfim,,41.1630723,-8.5931778,,good,False,,63,True,https://www.idealista.pt/imovel/34335107/,6,2.108449271143406,71.0,1499875.0,1.0,1
34637056,285000.0,61.0,4672.0,1,1,Boavista,Cedofeita - Santo Ildefonso - Sé - Miragaia - São Nicolau - Vitória,Ramalda Alta,41.1617176,-8.6216937,1,good,False,True,24,False,https://www.idealista.pt/imovel/34637056/,1,1.622386056866619,30.5,284992.0,0.5,1
34513035,1250000.0,388.0,3222.0,4,4,Salgueiros,Canidelo,,41.1178043,-8.6572088,,good,False,,25,True,https://www.idealista.pt/imovel/34513035/,2,5.24798870989161,77.6,1250136.0,0.8,0
34414034,305000.0,111.0,2748.0,3,2,Seara - Freixieiro,Oliveira do Douro,,41.113292,-8.5762224,,good,False,,19,False,https://www.idealista.pt/imovel/34414034/,4,4.973392749654792,27.75,305028.0,0.5,0
34549961,650000.0,137.0,4745.0,2,2,Lavadores,Canidelo,,41.1352653,-8.6655675,3,good,False,True,33,False,https://www.idealista.pt/imovel/34549961/,2,4.847325606802398,45.666666666666664,650065.0,0.6666666666666666,0
34617956,315000.0,90.0,3500.0,1,1,Palácio de Cristal - Galiza - Vilar,Lordelo do Ouro e Massarelos,,41.148812,-8.627512,1,good,False,True,16,False,https://www.idealista.pt/imovel/34617956/,1,1.3936735869408934,45.0,315000.0,0.5,1
33385952,690000.0,163.0,4233.0,6,4,Liceu - Paço do Rei,Mafamude e Vilar do Paraíso,,41.1208435,-8.6055783,,good,False,,60,False,https://www.idealista.pt/imovel/33385952/,7,3.2284869188468748,23.285714285714285,689979.0,0.5714285714285714,0
33527889,685000.0,188.0,3644.0,3,3,Pinhais da Foz,Aldoar - Foz do Douro - Nevogilde,,41.1570309,-8.6691617,2,good,False,True,24,False,https://www.idealista.pt/imovel/33527889/,0,4.947411381752407,47.0,685072.0,0.75,0
